Branch Code,Structural Category,New ID,emp branch English,emp dept English,emp religion,Gender - English,Date of Birth,English Position,Band,emp nationality,emp join date,Married or Not,No of Children,BASIC SALARY MTH,BASIC SALARY YEAR,HOUSING EMP YEAR,EMP TRANS,EMP GAZ,emp MOBILE,emp TRAVEL,JOB NATURE,emp FOOD,Social Insurance,current year service end value,No of Yearly Tickets,tickets value,emp Insurance value,family Insurance value,family Insurance count,emp Insurance total,emp Insurance type,ramadan akramia,Manager new
HO,Main,11111531,Dammam,Supply Chain,Muslim,Male,3/16/1991,Store Keeper,3,Saudi,13-Apr-15,Single,0,8000,96000,24000,13200,5760,0,0,0,0,10000,0,0,0,0,0,0,0,,0,11111714
ho,Main,11111532,Riyadh,Sales,Muslim,Male,10/13/1988,Sales Representative,3,Saudi,2-Feb-13,Married,1,4000,48000,24000,18000,8640,1800,0,0,0,6000,2465.76,0,0,0,0,2,0,,0,11111495
ho,Main,11111533,Khamis,Sales,Muslim,Male,3/2/1988,Sales Representative,3,Egyptian,1-Jun-13,Single,0,4000,48000,18000,18000,14400,1800,0,0,0,5500,1972.56,0,0,0,0,0,0,,0,11111662
ho,Main,11111534,Madina,Sales,Muslim,Male,2/22/1984,Sales Representative,3,Egyptian,1-Jun-13,Married,0,4000,48000,18000,18000,9600,1800,0,0,0,5500,1972.56,0,0,0,0,0,0,,0,11111673
ho,Main,11111535,Riyadh,Sales,Muslim,Male,7/9/1988,Key Account Specialist,3,Egyptian,1-Jun-13,Single,0,4200,50400,18000,18000,9600,1800,0,0,0,5700,1972.56,0,0,0,0,0,0,,0,11111495
ho,Main,11111536,Jeddah,Sales,Muslim,Male,12/30/1989,Sales Representative,3,Egyptian,1-Jun-13,Single,0,4000,48000,18000,18000,9600,1800,0,0,0,5500,1972.56,0,0,0,0,0,0,,0,11111518
ho,Main,11111537,Jeddah,Sales,Muslim,Male,4/13/1987,Sales Supervisor,4,Egyptian,20-Nov-13,Married,2,5500,66000,18000,18000,9600,2400,0,0,0,7250,1972.68,0,0,0,0,0,0,,0,11111518
ho,Main,11111538,Jeddah,Sales,Muslim,Male,8/1/1987,Sales Representative,3,Egyptian,4-Dec-13,Single,0,4000,48000,18000,18000,11520,1800,0,0,0,5500,1972.68,0,0,0,0,0,0,,0,11111518
ho,Main,11111539,Dammam,Sales,Muslim,Male,10/1/1987,Sales Representative,3,Egyptian,6-Apr-14,Single,0,4000,48000,18000,18000,11520,1800,0,0,0,5500,2589.12,0,0,0,0,0,0,,0,11111527
HO,Main,11111540,Main WH-Jeddah,Supply Chain,Muslim,Male,12/29/1989,Data Entry,3,Saudi,17-Apr-14,Single,0,3750,45000,15000,13200,0,0,0,0,0,5000,2638.32,0,0,0,0,0,0,,0,11112360
ho,Main,11111541,Dammam,Sales,Muslim,Male,4/6/1982,Sales Representative,3,Egyptian,14-May-14,Married,1,4000,48000,18000,18000,8640,1800,0,0,0,5500,2712.36,0,0,0,0,0,0,,0,11111519
HO,Main,11111542,Jeddah,Sales,Muslim,Male,9/15/1983,Key Account Specialist,3,Egyptian,11-May-14,Married,2,5000,60000,18000,18000,9600,1800,0,0,0,6500,3698.64,0,0,0,0,0,0,,0,11111518
HO,Main,11111543,Riyadh,Sales,Muslim,Male,4/6/1987,Sales Representative,3,Egyptian,31-Aug-14,Single,0,4000,48000,18000,18000,9600,1800,0,0,0,5500,1478.76,0,0,0,0,0,0,,0,11111495
HO,Main,11111544,Riyadh,Sales,Muslim,Male,9/1/1990,Sales Representative,3,Egyptian,30-Aug-14,Single,0,4000,48000,18000,18000,9600,1800,0,0,0,5500,2134.32,0,0,0,0,0,0,,0,11111495
HO,Main,11111545,Riyadh,Sales,Muslim,Male,1/28/1987,Sales Representative,3,Egyptian,30-Aug-14,Married,2,4000,48000,18000,18000,9600,1800,0,0,0,5500,1479.48,0,0,0,0,0,0,,0,11111495
HO,Main,11111546,Khamis,Sales,Muslim,Male,4/11/1987,Sales Representative,3,Egyptian,7-Sep-14,Married,2,4000,48000,18000,18000,14400,1800,0,0,0,5500,1183.56,0,0,0,0,0,0,,0,11111662
HO,Main,11111547,Dammam,Sales,Muslim,Male,4/10/1990,Sales Representative,3,Egyptian,7-Sep-14,Single,0,4000,48000,18000,18000,14400,1800,0,0,0,5500,1183.56,0,0,0,0,0,0,,0,11111497
ho,Main,11111548,Jeddah,Sales,Muslim,Female,9/14/1991,Merchandiser,2,Jordanian,26-Mar-24,Single,0,3700,44400,11100,6000,0,0,0,0,0,4625,0,0,0,0,0,0,0,,0,11111494
ho,Main,11111549,Riyadh,Sales,Muslim,Female,1/15/1993,Merchandising Supervisor,4,Egyptian,21-Apr-24,Married,0,8300,99600,24000,18000,6000,2400,0,0,0,10300,0,0,0,0,0,0,0,,0,11111494
HO,Main,11111550,Jeddah,Sales,Muslim,Female,10/20/1996,Merchandising Supervisor,3,Egyptian,26-Aug-24,Married,0,6000,72000,18000,9600,0,0,0,0,0,7500,0,0,0,0,0,0,0,,0,11111494
HO,Main,11111551,Jeddah,Sales,Muslim,Male,2/12/1993,Key Account Specialist,3,Saudi,1-Aug-21,Single,0,4200,50400,24000,18000,9600,1800,0,0,0,6200,0,0,0,0,0,0,0,,0,11111665
HO,Main,11111552,Riyadh,Sales,Muslim,Male,3/8/1990,Sales Representative,3,Egyptian,1-Mar-21,Married,2,3500,42000,18000,18000,8640,1800,0,0,0,5000,0,0,0,0,0,0,0,,0,11111495
HO,Main,11111553,Madina,Supply Chain,Muslim,Male,12/13/1979,Store Keeper,3,Saudi,1-Sep-19,Single,0,5500,66000,24000,13200,0,0,0,0,0,7500,0,0,0,0,0,0,0,,0,11111659
HO,Main,11111554,Jeddah,Supply Chain,Muslim,Male,1/1/1979,Stock Analyst,3,Yemeni,3-Mar-19,Single,0,5000,60000,15000,13200,5760,0,0,0,0,6250,0,0,0,0,0,0,0,,0,11112360
HO,Main,11111555,Jeddah,Sales,Muslim,Male,3/17/2002,Sales Representative,3,Saudi,21-Sep-25,Single,0,3500,42000,18000,18000,8640,1800,0,0,0,5000,0,0,0,0,0,0,0,,0,11111662
HO,Main,11111556,Jeddah,Sales,Muslim,Male,3/14/1997,Sales Representative,3,Saudi,10-Aug-25,Single,0,4000,48000,18000,18000,9600,1800,0,0,0,5500,0,0,0,0,0,0,0,,0,11111662
HO,Main,11111557,Jeddah,Sales,Muslim,Male,6/7/1971,Sales Representative,3,Egyptian,3-Aug-25,Married,0,3500,42000,18000,18000,8640,1800,0,0,0,5000,0,0,0,0,0,0,0,,0,11111662
HO,Main,11111558,Riyadh,Sales,Muslim,Male,6/8/1989,Sales Representative,3,Egyptian,1-Jan-25,Married,0,3500,42000,18000,18000,8640,1800,0,0,0,5000,0,0,0,0,0,0,0,,0,11111495
HO,Main,11111559,Dammam,Sales,Muslim,Male,12/23/1987,Sales Representative,3,Egyptian,1-Jan-25,Married,2,3500,42000,18000,18000,8640,1800,0,0,0,5000,0,0,0,0,0,0,0,,0,11111519
HO,Main,11111560,Dammam,Sales,Muslim,Male,11/1/1990,Sales Representative,3,Egyptian,1-Jan-25,Married,0,3500,42000,18000,18000,8640,1800,0,0,0,5000,0,0,0,0,0,0,0,,0,11111519
HO,Main,11111561,Riyadh,Sales,Muslim,Male,11/11/1992,Sales Representative,3,Egyptian,15-Jan-25,Married,0,3500,42000,18000,18000,8640,1800,0,0,0,5000,0,0,0,0,0,0,0,,0,11111495
HO,Main,11111562,Jeddah,Sales,Muslim,Male,2/8/2001,Sales Representative,3,Saudi,2-Mar-25,Single,0,3500,42000,18000,18000,8640,1800,0,0,0,5000,0,0,0,0,0,0,0,,0,11111518
HO,Main,11111563,Riyadh,Sales,Muslim,Male,7/14/1996,Sales Representative,3,Saudi,2-Mar-25,Single,0,3500,42000,18000,18000,8640,1800,0,0,0,5000,0,0,0,0,0,0,0,,0,11111495
HO,Main,11111564,Jeddah,Sales,Muslim,Male,10/1/1982,Sales Representative,3,Egyptian,9-Mar-25,Married,2,4000,48000,18000,18000,9600,1800,0,0,0,5500,0,0,0,0,0,0,0,,0,11111518
HO,Main,11111565,Jeddah,Sales,Muslim,Male,4/26/1987,Sales Representative,3,Egyptian,23-Jan-17,Married,0,3500,42000,18000,18000,8640,1800,0,0,0,5000,0,0,0,0,0,0,0,,0,11111518
HO,Main,11111566,Riyadh,Sales,Muslim,Female,2/27/1993,Merchandiser,2,Saudi,6-May-25,Single,0,3750,45000,15000,6000,0,0,0,0,0,5000,0,0,0,0,0,0,0,,0,11111494
HO,Main,11111567,Riyadh,Sales,Muslim,Female,1/22/1992,Merchandiser,2,Saudi,18-Aug-24,Single,0,3750,45000,15000,6000,0,0,0,0,0,5000,0,0,0,0,0,0,0,,0,11111494
HO,Main,11111568,Jeddah,Sales,Muslim,Female,11/8/2001,Merchandiser,2,Saudi,1-Sep-24,Single,0,3750,45000,15000,6000,0,0,0,0,0,5000,0,0,0,0,0,0,0,,0,11111494
HO,Main,11111569,Riyadh,Sales,Muslim,Female,6/30/2001,Merchandiser,2,Saudi,22-Oct-24,Single,0,3750,45000,15000,6000,0,0,0,0,0,5000,0,0,0,0,0,0,0,,0,11111494
HO,Main,11111570,Riyadh,Sales,Muslim,Female,9/22/2002,Merchandiser,2,Saudi,11-Dec-24,Single,0,3750,45000,15000,6000,0,0,0,0,0,5000,0,0,0,0,0,0,0,,0,11111494
HO,Main,11111571,Riyadh,Sales,Muslim,Female,3/5/1994,Merchandiser,2,Saudi,24-Nov-24,Single,0,3750,45000,15000,6000,0,0,0,0,0,5000,0,0,0,0,0,0,0,,0,11111494
HO,Main,11111572,Riyadh,Sales,Muslim,Female,11/2/1986,Merchandiser,2,Saudi,21-Nov-24,Single,0,3750,45000,15000,6000,0,0,0,0,0,5000,0,0,0,0,0,0,0,,0,11111494
HO,Main,11111573,Jeddah,Sales,Muslim,Female,6/5/2002,Merchandiser,2,Saudi,11-Nov-24,Single,0,3750,45000,15000,6000,0,0,0,0,0,5000,0,0,0,0,0,0,0,,0,11111494
HO,Main,11111574,Jeddah,Sales,Christian,Female,6/29/1993,Merchandiser,2,Egyptian,20-Jul-25,Single,0,3700,44400,11100,6000,0,0,0,0,0,4625,0,0,0,0,0,0,0,,0,11111494
HO,Main,11111575,Riyadh,Sales,Muslim,Female,5/29/1986,Merchandiser,2,Saudi,6-Aug-25,Single,0,3750,45000,15000,6000,0,0,0,0,0,5000,0,0,0,0,0,0,0,,0,11111494
HO,Main,11111576,Jeddah,Sales,Muslim,Female,2/5/1992,Merchandiser,2,Saudi,1-Sep-25,Single,0,3750,45000,15000,6000,0,0,0,0,0,5000,0,0,0,0,0,0,0,,0,11111494
HO,Main,11111577,Jeddah,Sales,Muslim,Female,8/13/1995,Merchandiser,2,Saudi,17-Sep-25,Single,0,3750,45000,15000,6000,0,0,0,0,0,5000,0,0,0,0,0,0,0,,0,11111494
HO,Main,11111578,Jeddah,Sales,Muslim,Female,4/3/1986,Merchandiser,2,Saudi,21-Sep-25,Single,0,3750,45000,15000,6000,0,0,0,0,0,5000,0,0,0,0,0,0,0,,0,11111494
ho,Main,11111579,Madina,Supply Chain,Muslim,Male,10/30/1973,Labor,1,Indian,9-Feb-14,Single,0,1500,18000,0,0,0,0,0,3600,0,1750.05,863.04,0,0,0,0,0,0,,0,11111553
ho,Main,11111580,Riyadh,Supply Chain,Muslim,Male,2/10/1987,Forklift Operator,2,Ethiopian,30-Jan-14,Married,0,2000,24000,0,9000,0,0,0,0,0,2500,863.04,0,0,0,0,0,0,,0,11111756
ho,Main,11111581,Riyadh,Supply Chain,Muslim,Male,9/24/1984,Labor,1,Ethiopian,29-Jan-14,Married,1,1500,18000,3600,0,0,0,0,3600,0,1800,863.04,0,0,0,0,0,0,,0,11111523
ho,Main,11111582,Riyadh,Supply Chain,Muslim,Male,11/24/1985,Labor,1,Ethiopian,17-Feb-14,Single,0,1500,18000,0,6000,0,0,0,3600,0,1750.05,863.04,0,0,0,0,0,0,,0,11111523
ho,Main,11111583,Jeddah,Supply Chain,Muslim,Male,11/28/1978,Labor,1,Saudi,1-Dec-12,Single,0,3000,36000,12000,6000,0,0,0,0,0,4000,1479.48,0,0,0,0,0,0,,0,11112360
ho,Main,11111584,Jeddah,Facility,Muslim,Male,2/1/1965,Cleaner,1,Bangladesh,10-Sep-00,Married,0,1800,21600,0,0,0,0,0,0,0,2100.06,1631.4,0,0,0,0,0,0,,0,11112405
ho,Main,11111585,Dammam,Supply Chain,Muslim,Male,1/1/1966,Assistant Store Keeper,3,Egyptian,23-Nov-97,Single,0,3400,40800,10200,13200,0,0,0,0,0,4250,2835.6,0,0,0,0,0,0,,0,11111714
ho,Main,11111586,Jeddah,Supply Chain,Muslim,Male,1/1/1974,Picker,1,Bangladesh,11-May-03,Married,0,2300,27600,0,0,0,0,0,6000,0,2683.41,11210.88,0,0,0,0,0,0,,0,11111731
ho,Main,11111587,Jeddah,Supply Chain,Muslim,Male,2/10/1977,Labor,1,Bangladesh,17-Dec-05,Single,0,1500,18000,0,0,0,0,0,3600,0,1750.05,1631.4,0,0,0,0,0,0,,0,11111765
ho,Main,11111588,Jeddah,Supply Chain,Muslim,Male,1/1/1979,Forklift Operator,2,Bangladesh,25-May-04,Single,0,2300,27600,0,0,0,0,0,0,0,2683.41,2323.8,0,0,0,0,0,0,,0,11111731
ho,Main,11111589,Khamis,Supply Chain,Muslim,Male,5/15/1983,Assistant Store Keeper,3,Yemeni,2-Oct-10,Married,1,4000,48000,12000,13200,5760,0,0,0,0,5000,1417.8,0,0,0,0,0,0,,0,11112258
ho,Main,11111590,Jeddah,Supply Chain,Muslim,Male,11/12/1981,Driver,2,Saudi,16-Apr-08,Married,0,3000,36000,24000,0,0,0,0,0,0,5000,4635.6,0,0,0,0,0,0,,0,11111653
ho,Main,11111591,Jeddah,Supply Chain,Muslim,Male,11/9/1980,Driver,2,Yemeni,12-Mar-08,Single,0,3000,36000,9000,0,0,0,0,0,0,3750,3328.8,0,0,0,0,0,0,,0,11111653
ho,Main,11111592,Dammam,Supply Chain,Muslim,Male,11/8/1984,Forklift Operator,2,Sri Lankan,8-Nov-08,Single,0,2620,31440,7860,9000,0,0,0,0,0,2870.05,1384.8,0,0,0,0,0,0,,0,11111714
ho,Main,11111593,Madina,Supply Chain,Muslim,Male,7/1/1970,Picker,1,Philippines,2-Jan-12,Single,0,2000,24000,0,0,0,0,0,6000,0,2000,715.08,0,0,0,0,0,0,,0,11111553
HO,Main,11111594,Madina,Supply Chain,Muslim,Male,1/1/1994,Labor,1,Bangladesh,21-Nov-18,Single,0,1500,18000,0,0,0,0,0,3600,0,1500,0,0,0,0,0,0,0,,0,11111735
HO,Main,11111595,Riyadh,Supply Chain,Muslim,Male,6/9/1990,Driver,2,Sudanese,20-Aug-20,Single,0,2900,34800,8700,0,0,0,0,0,0,3625,0,0,0,0,0,0,0,,0,11111653
HO,Main,11111596,Dammam,Supply Chain,Muslim,Male,11/5/1988,Labor,1,Bangladesh,28-Sep-20,Single,0,1500,18000,0,0,0,0,0,3600,0,1500,0,0,0,0,0,0,0,,0,11111714
HO,Main,11111597,Khamis,Supply Chain,Muslim,Male,6/28/1994,Forklift Operator,2,Bangladesh,9-Dec-19,Single,0,2000,24000,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,,0,11112258
HO,Main,11111598,Riyadh,Supply Chain,Muslim,Male,12/12/1990,Driver,2,Saudi,21-Dec-21,Single,0,3000,36000,24000,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,,0,11111653
HO,Main,11111599,Jeddah,Supply Chain,Muslim,Male,4/4/2004,Picker,1,Saudi,1-Sep-21,Single,0,3000,36000,24000,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,,0,11111731
HO,Main,11111600,Jeddah,Sales,Muslim,Female,11/7/1998,Merchandiser,2,Saudi,23-Jul-24,Single,0,3750,45000,15000,6000,0,0,0,0,0,5000,0,0,0,0,0,0,0,,0,11111494
ho,Main,11111601,Jeddah,Sales,Muslim,Female,6/11/1992,Merchandiser,2,Sudanese,14-Jul-24,Single,0,3700,44400,11100,6000,0,0,0,0,0,4625,0,0,0,0,0,0,0,,0,11111494
HO,Main,11111602,Jeddah,Sales,Muslim,Female,8/10/1997,Merchandiser,2,Saudi,4-Aug-24,Single,0,3750,45000,15000,6000,0,0,0,0,0,5000,0,0,0,0,0,0,0,,0,11111494
HO,Main,11111603,Riyadh,Sales,Muslim,Female,1/31/1992,Merchandiser,2,Saudi,18-Aug-24,Single,0,3750,45000,15000,6000,0,0,0,0,0,5000,0,0,0,0,0,0,0,,0,11111494
ho,Main,11111604,Dammam,Sales,Muslim,Female,10/1/1991,Merchandiser,2,Egyptian,24-Apr-24,Married,0,3700,44400,11100,6000,0,0,0,0,0,4625,0,0,0,0,0,0,0,,0,11111494
ho,Main,11111605,Riyadh,Sales,Christian,Female,11/17/1986,Merchandiser,2,Egyptian,1-May-24,Married,0,3700,44400,11100,6000,0,0,0,0,0,4625,0,0,0,0,0,0,0,,0,11111494
ho,Main,11111606,Jeddah,Sales,Muslim,Female,2/10/1995,Merchandiser,2,Yemeni,15-Apr-24,Divorced,0,3700,44400,11100,6000,0,0,0,0,0,4625,0,0,0,0,0,0,0,,0,11111494
ho,Main,11111607,Jeddah,Supply Chain,Muslim,Male,10/15/1996,Picker,1,Saudi,1-Nov-23,Single,0,3000,36000,15000,6000,0,0,0,6000,0,4250,0,0,0,0,0,0,0,,0,11111826
ho,Main,11111608,Jeddah,Sales,Muslim,Female,11/29/1984,Merchandiser,2,Saudi,10-Mar-24,Single,0,3750,45000,15000,6000,0,0,0,0,0,5000,0,0,0,0,0,0,0,,0,11111494
ho,Main,11111609,Dammam,Sales,Muslim,Female,3/2/1996,Merchandiser,2,Saudi,10-Mar-24,Single,0,3750,45000,15000,6000,0,0,0,0,0,5000,0,0,0,0,0,0,0,,0,11111494
ho,Main,11111610,Jeddah,Sales,Muslim,Female,11/22/1994,Merchandiser,2,Saudi,10-Mar-24,Single,0,3750,45000,15000,6000,0,0,0,0,0,5000,0,0,0,0,0,0,0,,0,11111494
HO,Main,11111611,Jeddah,Supply Chain,Muslim,Male,3/18/1979,Driver,2,Yemeni,5-Sep-22,Single,0,2900,34800,8700,0,0,0,0,0,0,3625,0,0,0,0,0,0,0,,0,11111653
ho,Main,11111612,Jeddah,Sales,Muslim,Male,9/1/1990,District Sales Manager,5,Egyptian,1-Jun-13,Married,2,6750,81000,30000,24000,9600,3000,0,0,0,10000,1972.56,0,0,0,0,0,0,,0,N-1
ho,Main,11111613,Jeddah,Marketing,Muslim,Male,9/16/1982,Product Manager,5,Egyptian,1-Dec-13,Married,0,16150,193800,48300,36000,0,3000,0,0,0,22700,2712.36,0,0,0,0,0,0,,0,N-1
ho,Main,11111614,Makkah,Supply Chain,Muslim,Male,3/10/1986,Warehouse Manager- Alwasiq,5,Saudi,11-Jul-09,Single,0,9000,108000,27000,24000,5760,3000,0,0,0,11250,8486.16,0,0,0,0,0,0,,0,11112244
HO,Main,11111615,Dammam,Sales,Muslim,Male,7/1/1986,Key Account Specialist,3,Egyptian,1-Nov-15,Married,2,4500,54000,18000,18000,11520,1800,0,0,0,6000,0,0,0,0,0,0,0,,0,N-1
HO,Main,11111616,Riyadh,Sales,Muslim,Male,7/1/1986,Sales Representative,3,Egyptian,1-Nov-15,Married,0,4000,48000,18000,18000,11520,1800,0,0,0,5500,0,0,0,0,0,0,0,,0,N-1
ho,Main,11111617,Dammam,Sales,Muslim,Male,10/21/1989,Sales Supervisor,4,Egyptian,20-Apr-14,Married,2,6000,72000,21000,18000,11520,2400,0,0,0,7750,1972.56,0,0,0,0,0,0,,0,N-1
HO,Main,11111618,Makkah,Supply Chain,Muslim,Male,5/13/1995,Assistant Store Keeper,3,Saudi,1-Sep-21,Single,0,3500,42000,24000,13200,3840,0,0,0,0,5500,0,0,0,0,0,0,0,,0,11111659
HO,Main,11111619,Jeddah,Supply Chain,Muslim,Male,4/4/1975,Store Keeper,3,Philippines,6-Dec-21,Single,0,4000,48000,12000,13200,0,0,0,0,0,5000,0,0,0,0,0,0,0,,0,N-1
ho,Main,11111620,Makkah,Supply Chain,Muslim,Male,8/26/1979,Assistant Store Keeper,3,Egyptian,1-Apr-20,Married,0,5000,60000,15000,13200,0,0,0,0,0,6250,0,0,0,0,0,0,0,,0,11111659
ho,Main,11111621,Makkah,Supply Chain,Muslim,Male,4/27/1984,Store Keeper,3,Egyptian,1-Apr-20,Married,2,5000,60000,15000,13200,0,0,0,0,0,6250,0,0,0,0,0,0,0,,0,11111659
HO,Main,11111622,Jeddah,Sales,Muslim,Male,1/30/2000,Sales Representative,3,Saudi,31-Dec-17,Single,0,3750,45000,18000,18000,8640,1800,0,0,0,5250,0,0,0,0,0,0,0,,0,11111612
HO,Main,11111623,Jeddah,Sales,Muslim,Male,4/5/1992,Sales Representative,3,Saudi,13-Sep-20,Married,0,3750,45000,18000,18000,8640,1800,0,0,0,5250,0,0,0,0,0,0,0,,0,N-1
HO,Main,11111624,Jeddah,Sales,Muslim,Male,9/20/1992,Sales Representative,3,Egyptian,14-May-19,Single,0,3750,45000,18000,18000,11520,1800,0,0,0,5250,0,0,0,0,0,0,0,,0,N-1
ho,Main,11111625,Riyadh,Sales,Muslim,Male,2/11/1984,Key Account Specialist,3,Egyptian,12-Aug-18,Married,0,4500,54000,18000,18000,11520,1800,0,0,0,6000,0,0,0,0,0,0,0,,0,N-1
HO,Main,11111626,Jeddah,Sales,Muslim,Male,5/27/1981,Key Account Specialist,3,Syrian,13-Aug-18,Married,2,4500,54000,18000,18000,11520,1800,0,0,0,6000,0,0,0,0,0,0,0,,0,11111612
HO,Main,11111627,Riyadh,Marketing,Muslim,Male,1/5/1995,Beauty Sales Representative,3,Egyptian,17-Jul-25,Single,0,7300,87600,26400,21000,0,1800,0,0,0,9500,0,0,0,0,0,0,0,,0,N-1
HO,Main,11111628,Jeddah,Sales,Muslim,Female,10/4/1986,Medical Representative,3,Egyptian,7-Aug-23,Single,0,8500,102000,26400,21000,0,1800,0,0,0,10700,0,0,0,0,0,0,0,,0,N-1
HO,Main,11111629,Khamis,Marketing,Muslim,Male,5/9/1990,Marketing Specialist,3,Egyptian,13-Aug-23,Single,0,7300,87600,26400,21000,0,1800,0,0,0,9500,0,0,0,0,0,0,0,,0,N-1
HO,Main,11111630,Dammam,Marketing,Muslim,Male,5/10/1993,Marketing Specialist,3,Egyptian,13-Jun-23,Single,0,7300,87600,26400,21000,0,1800,0,0,0,9500,0,0,0,0,0,0,0,,0,N-1
HO,Main,11111631,Riyadh,Sales,Muslim,Male,10/6/1987,Sales Representative,3,Egyptian,25-Jan-23,Married,1,3500,42000,18000,18000,11520,1800,0,0,0,5000,0,0,0,0,0,0,0,,0,N-1
HO,Main,11111632,Khamis,Sales,Muslim,Male,5/23/1987,Sales Representative,3,Egyptian,25-Jan-23,Married,2,3500,42000,18000,18000,11520,1800,0,0,0,5000,0,0,0,0,0,0,0,,0,11111612
ho,Main,11111633,Riyadh,Sales,Muslim,Male,9/30/1987,Sales Supervisor,4,Egyptian,1-Jun-13,Single,0,6000,72000,21000,18000,9600,2400,0,0,0,7750,1972.56,0,0,0,0,0,0,,0,N-1
HO,Main,11111634,Jeddah,Sales,Muslim,Male,9/29/1991,Sales Representative,3,Egyptian,13-Jan-16,Married,0,3750,45000,18000,18000,11520,1800,0,0,0,5750,0,0,0,0,0,0,0,,0,N-1
HO,Main,11111635,Riyadh,Sales,Muslim,Male,1/20/1980,Sales Representative,3,Egyptian,4-Apr-16,Single,0,4000,48000,18000,18000,7200,1800,0,0,0,5500,0,0,0,0,0,0,0,,0,N-1
ho,Main,11111636,Jeddah,Sales,Muslim,Male,2/4/1984,Sales Supervisor,4,Egyptian,1-Jun-13,Married,3,6000,72000,21000,18000,9600,2400,0,0,0,7750,1972.56,0,0,0,0,0,0,,0,11111612
HO,Main,11111637,Riyadh,Sales,Muslim,Male,7/23/1983,Key Account Specialist,3,Egyptian,26-Nov-14,Married,2,4500,54000,18000,18000,11520,1800,0,0,0,6000,0,0,0,0,0,0,0,,0,N-1
HO,Main,11111638,Jeddah,Sales,Muslim,Male,1/31/1988,Key Account Specialist,3,Egyptian,8-Sep-14,Married,2,4500,54000,18000,18000,11520,1800,0,0,0,6000,1858.92,0,0,0,0,0,0,,0,11111612
HO,Main,11111639,Madina,Sales,Muslim,Male,8/24/1993,Sales Representative,3,Egyptian,25-Jan-23,Married,1,3500,42000,18000,18000,11520,1800,0,0,0,5000,0,0,0,0,0,0,0,,0,11111612
HO,Main,11111640,Jeddah,Sales,Muslim,Male,9/30/1987,Sales Representative,3,Egyptian,25-Nov-23,Single,0,3750,45000,18000,18000,11520,1800,0,0,0,5250,0,0,0,0,0,0,0,,0,11111612
HO,Main,11111641,Makkah,Supply Chain,Muslim,Male,1/1/1984,Picker,1,Yemeni,10-Aug-16,Single,0,3000,36000,9000,6000,0,0,0,6000,0,3500.1,0,0,0,0,0,0,0,,0,11111771
ho,Main,11111642,Makkah,Supply Chain,Muslim,Male,4/5/1975,Picker,1,Bangladesh,21-Jun-04,Single,0,1600,19200,0,0,0,0,0,6000,0,1866.72,1977.6,0,0,0,0,0,0,,0,11111621
HO,Main,11111643,Makkah,Supply Chain,Muslim,Male,2/3/1992,Labor,1,Bangladesh,2-Sep-18,Single,0,1500,18000,0,0,0,0,0,3600,0,1500,0,0,0,0,0,0,0,,0,11111621
HO,Main,11111644,Makkah,Supply Chain,Muslim,Male,11/18/1987,Forklift Operator,2,Yemeni,30-Sep-20,Single,0,2000,24000,0,9000,0,0,0,0,0,2000,0,0,0,0,0,0,0,,0,11111621
HO,Main,11111645,Makkah,Supply Chain,Muslim,Male,1/1/1984,Forklift Operator,2,Pakistani,24-Jun-20,Single,0,2000,24000,0,9000,0,0,0,0,0,2000,0,0,0,0,0,0,0,,0,11111621
HO,Main,11111646,Makkah,Supply Chain,Muslim,Male,5/7/2002,Labor,1,Indian,9-Oct-23,Single,0,1500,18000,0,0,0,0,0,3600,0,1500,0,0,0,0,0,0,0,,0,11111621
HO,Main,11111647,Makkah,Supply Chain,Muslim,Male,11/5/2000,Labor,1,Bangladesh,27-Jul-23,Single,0,1500,18000,0,0,0,0,0,3600,0,1500,0,0,0,0,0,0,0,,0,11111621
HO,Main,11111648,Makkah,Supply Chain,Muslim,Male,5/8/1992,Labor,1,Indian,27-Sep-22,Single,0,1500,18000,0,0,0,0,0,3600,0,1500,0,0,0,0,0,0,0,,0,11111621
HO,Main,11111649,Jeddah,Gov us,Muslim,Male,1/1/1977,Direct Purchase Manager,6,Egyptian,1-Mar-14,Married,3,26000,312000,78000,36000,11520,3000,0,0,0,32500,8383.56,0,0,0,0,0,0,,0,11112252
HO,Main,11111650,Jeddah,Supply Chain,Muslim,Male,3/10/1995,QA Supervisor,4,Saudi,1-Nov-20,Single,0,11000,132000,33000,18000,5760,2400,0,0,0,13750,0,0,0,0,0,0,0,,0,11112365
HO,Main,11111651,Riyadh,Regulatory Affairs,Muslim,Male,7/12/1998,Regulatory Affairs Officer,3,Saudi,18-Sep-24,Married,0,10000,120000,30000,13200,9600,1800,0,0,0,12500,0,0,0,0,0,0,0,,0,11111670
HO,Main,11111652,Riyadh,Regulatory Affairs,Muslim,Female,5/6/1997,Pharmacovigilance Specialist,3,Saudi,11-Sep-24,Married,0,11000,132000,33000,13200,4800,1800,0,0,0,13750,0,0,0,0,0,0,0,,0,11111670
ho,Main,11111653,Jeddah,Supply Chain,Muslim,Male,4/19/1980,Fleet Manager,5,Palestine,5-Mar-24,Married,2,10000,120000,30000,24000,7680,3000,0,0,0,12500,0,0,0,0,0,0,0,,0,N-1
